family,pattern_id,supported,total_count,success_count,failure_count,failure_rate,failure_lift,dominant_failure_key,dominant_failure_count,mean_reward,mean_steps,termination_counts,failure_key_counts,failure_key_lifts
layout_basic,start_region=x_neg__y_neg|path_len_bin=medium|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=center_involved|min_pair_dist_bin=far,True,110,99,11,0.1,1.196493052975704,collision_rod_early,5,-3.0590280314913545,2.890909090909091,"{""collision"": 7, ""success"": 99, ""timeout"": 4}","{""collision_rod_early"": 5, ""collision_tblock_early"": 2, ""timeout"": 4}","{""collision_rod_early"": 4.065436368685466, ""collision_rod_late"": 0.0, ""collision_rod_mid"": 0.0, ""collision_tblock_early"": 0.5013144889525336, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 0.0, ""fall"": 0.0, ""timeout"": 1.1224563054350287}"
layout_basic,start_region=x_pos__y_mid|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=opposite_side|min_pair_dist_bin=far,True,12327,11138,1189,0.09645493631865011,1.154076612304788,collision_tblock_early,612,-3.712448783130816,3.050052729780157,"{""collision"": 771, ""fall"": 4, ""success"": 11138, ""timeout"": 414}","{""collision_rod_early"": 126, ""collision_rod_late"": 5, ""collision_rod_mid"": 19, ""collision_tblock_early"": 612, ""collision_tblock_late"": 4, ""collision_tblock_mid"": 5, ""fall"": 4, ""timeout"": 414}","{""collision_rod_early"": 0.914203749005931, ""collision_rod_late"": 1.5552001607002823, ""collision_rod_mid"": 1.086257967823917, ""collision_tblock_early"": 1.3688850245917321, ""collision_tblock_late"": 1.9353601999825736, ""collision_tblock_mid"": 0.6310957173856219, ""fall"": 0.26127362699764745, ""timeout"": 1.0366808661781297}"
layout_basic,start_region=x_neg__y_pos|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=same_side|min_pair_dist_bin=far,True,4800,4361,439,0.09145833333333334,1.094292604700696,timeout,182,-3.973651892186155,3.2485416666666667,"{""collision"": 238, ""fall"": 19, ""success"": 4361, ""timeout"": 182}","{""collision_rod_early"": 59, ""collision_rod_late"": 4, ""collision_rod_mid"": 7, ""collision_tblock_early"": 165, ""collision_tblock_mid"": 3, ""fall"": 19, ""timeout"": 182}","{""collision_rod_early"": 1.0993617513653615, ""collision_rod_late"": 3.19515873015873, ""collision_rod_mid"": 1.027764405543399, ""collision_tblock_early"": 0.947797705675884, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 0.9724396135265702, ""fall"": 3.1871708333333335, ""timeout"": 1.1703945434796499}"
layout_basic,start_region=x_pos__y_pos|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=same_side|min_pair_dist_bin=close,True,6276,5704,572,0.0911408540471638,1.0904939870970407,collision_tblock_early,366,-4.031911940751646,3.009878903760357,"{""collision"": 416, ""fall"": 3, ""success"": 5704, ""timeout"": 153}","{""collision_rod_early"": 41, ""collision_rod_mid"": 3, ""collision_tblock_early"": 366, ""collision_tblock_late"": 2, ""collision_tblock_mid"": 4, ""fall"": 3, ""timeout"": 153}","{""collision_rod_early"": 0.5842931173604671, ""collision_rod_late"": 0.0, ""collision_rod_mid"": 0.3368798925572463, ""collision_tblock_early"": 1.6079446562483273, ""collision_tblock_late"": 1.9006680357859453, ""collision_tblock_mid"": 0.9916528882361454, ""fall"": 0.38488527724665395, ""timeout"": 0.7525071550538375}"
layout_basic,start_region=x_mid__y_pos|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=opposite_side|min_pair_dist_bin=far,True,12432,11316,1116,0.08976833976833977,1.0740719490998114,collision_tblock_early,668,-3.8440378127089856,3.0386100386100385,"{""collision"": 859, ""fall"": 11, ""success"": 11316, ""timeout"": 246}","{""collision_rod_early"": 161, ""collision_rod_late"": 5, ""collision_rod_mid"": 15, ""collision_tblock_early"": 668, ""collision_tblock_mid"": 10, ""fall"": 11, ""timeout"": 246}","{""collision_rod_early"": 1.1582831095466475, ""collision_rod_late"": 1.5420650242078813, ""collision_rod_mid"": 0.8503290724297288, ""collision_tblock_early"": 1.4815230312191188, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 1.2515310341397297, ""fall"": 0.7124340411840412, ""timeout"": 0.6107960831940131}"
layout_basic,start_region=x_neg__y_neg|path_len_bin=medium|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=opposite_side|min_pair_dist_bin=far,True,1221,1113,108,0.08845208845208845,1.0583230935411632,timeout,51,-2.8061154759715707,2.9983619983619985,"{""collision"": 57, ""success"": 1113, ""timeout"": 51}","{""collision_rod_early"": 28, ""collision_rod_late"": 2, ""collision_rod_mid"": 4, ""collision_tblock_early"": 23, ""timeout"": 51}","{""collision_rod_early"": 2.051030960778253, ""collision_rod_late"": 6.28041028041028, ""collision_rod_mid"": 2.308772269384961, ""collision_tblock_early"": 0.519379875941814, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 0.0, ""fall"": 0.0, ""timeout"": 1.2893079184051006}"
layout_basic,start_region=x_neg__y_mid|path_len_bin=medium|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=center_involved|min_pair_dist_bin=far,True,530,484,46,0.08679245283018867,1.0384656686204223,timeout,24,-3.019830876713376,3.0962264150943395,"{""collision"": 21, ""fall"": 1, ""success"": 484, ""timeout"": 24}","{""collision_rod_early"": 17, ""collision_rod_mid"": 1, ""collision_tblock_early"": 3, ""fall"": 1, ""timeout"": 24}","{""collision_rod_early"": 2.868817362053518, ""collision_rod_late"": 0.0, ""collision_rod_mid"": 1.3297221419429421, ""collision_tblock_early"": 0.15606960505126047, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 0.0, ""fall"": 1.5192075471698114, ""timeout"": 1.3977757765794698}"
layout_basic,start_region=x_pos__y_pos|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=same_side|min_pair_dist_bin=far,True,3722,3401,321,0.0862439548629769,1.0319029285470203,collision_tblock_early,134,-4.02422992809957,3.170338527673294,"{""collision"": 191, ""fall"": 4, ""success"": 3401, ""timeout"": 126}","{""collision_rod_early"": 48, ""collision_rod_mid"": 7, ""collision_tblock_early"": 134, ""collision_tblock_mid"": 2, ""fall"": 4, ""timeout"": 126}","{""collision_rod_early"": 1.1534392276549845, ""collision_rod_late"": 0.0, ""collision_rod_mid"": 1.3254350205825671, ""collision_tblock_early"": 0.9926619515261077, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 0.8360577010438001, ""fall"": 0.8653197205803331, ""timeout"": 1.044951933995802}"
layout_basic,start_region=x_pos__y_mid|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=center_involved|min_pair_dist_bin=far,True,517,473,44,0.0851063829787234,1.0182919599793225,timeout,24,-3.8120554516727156,3.2920696324951644,"{""collision"": 20, ""success"": 473, ""timeout"": 24}","{""collision_rod_early"": 6, ""collision_rod_late"": 1, ""collision_rod_mid"": 2, ""collision_tblock_early"": 10, ""collision_tblock_mid"": 1, ""timeout"": 24}","{""collision_rod_early"": 1.0379837537069274, ""collision_rod_late"": 7.416229160910011, ""collision_rod_mid"": 2.726316190443943, ""collision_tblock_early"": 0.5333132861197166, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 3.009484297180874, ""fall"": 0.0, ""timeout"": 1.4329229431085475}"
layout_basic,start_region=x_pos__y_neg|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=same_side|min_pair_dist_bin=far,True,4787,4385,402,0.08397743889701274,1.0047842224696741,timeout,160,-3.7498042551513286,3.2231042406517654,"{""collision"": 234, ""fall"": 8, ""success"": 4385, ""timeout"": 160}","{""collision_rod_early"": 56, ""collision_rod_late"": 2, ""collision_rod_mid"": 16, ""collision_tblock_early"": 154, ""collision_tblock_late"": 1, ""collision_tblock_mid"": 5, ""fall"": 8, ""timeout"": 160}","{""collision_rod_early"": 1.04629571886787, ""collision_rod_late"": 1.6019178927054423, ""collision_rod_mid"": 2.35555541334367, ""collision_tblock_early"": 0.8870135202481637, ""collision_tblock_late"": 1.2459361387708994, ""collision_tblock_mid"": 1.6251340940489993, ""fall"": 1.3456110298725716, ""timeout"": 1.0317125013399053}"
layout_basic,start_region=x_pos__y_mid|path_len_bin=medium|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=same_side|min_pair_dist_bin=far,True,1941,1779,162,0.08346213292117466,0.9986186222672027,timeout,73,-2.969423723078686,2.938691396187532,"{""collision"": 88, ""fall"": 1, ""success"": 1779, ""timeout"": 73}","{""collision_rod_early"": 47, ""collision_rod_late"": 1, ""collision_rod_mid"": 6, ""collision_tblock_early"": 33, ""collision_tblock_late"": 1, ""fall"": 1, ""timeout"": 73}","{""collision_rod_early"": 2.165719322627909, ""collision_rod_late"": 1.9753686121537744, ""collision_rod_mid"": 2.1785246838632437, ""collision_tblock_early"": 0.4687716627763259, ""collision_tblock_late"": 3.072795618905871, ""collision_tblock_mid"": 0.0, ""fall"": 0.41482740855229266, ""timeout"": 1.1609124333646679}"
layout_basic,start_region=x_neg__y_pos|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=same_side|min_pair_dist_bin=close,True,5829,5343,486,0.08337622233659289,0.9975907080909111,collision_tblock_early,262,-3.845871337634483,3.158003088008235,"{""collision"": 307, ""fall"": 11, ""success"": 5343, ""timeout"": 168}","{""collision_rod_early"": 41, ""collision_rod_mid"": 2, ""collision_tblock_early"": 262, ""collision_tblock_mid"": 2, ""fall"": 11, ""timeout"": 168}","{""collision_rod_early"": 0.629099949314512, ""collision_rod_late"": 0.0, ""collision_rod_mid"": 0.2418091388676477, ""collision_tblock_early"": 1.2393106511933452, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 0.5338491616546618, ""fall"": 1.5194681763595814, ""timeout"": 0.8896462739937954}"
layout_basic,start_region=x_neg__y_pos|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=same_side|min_pair_dist_bin=very_close,True,3732,3423,309,0.08279742765273312,0.9906654699075362,collision_tblock_early,172,-3.8899252721274458,3.157020364415863,"{""collision"": 200, ""fall"": 9, ""success"": 3423, ""timeout"": 100}","{""collision_rod_early"": 27, ""collision_rod_mid"": 1, ""collision_tblock_early"": 172, ""fall"": 9, ""timeout"": 100}","{""collision_rod_early"": 0.6470710618968829, ""collision_rod_late"": 0.0, ""collision_rod_mid"": 0.18884049711408343, ""collision_tblock_early"": 1.27074894573713, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 0.0, ""fall"": 1.9417524115755627, ""timeout"": 0.8271047266737218}"
layout_basic,start_region=x_neg__y_pos|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=same_side|min_pair_dist_bin=medium,True,2693,2474,219,0.08132194578536947,0.9730114318666141,collision_tblock_early,106,-3.744563387941282,3.1786112142591905,"{""collision"": 130, ""fall"": 2, ""success"": 2474, ""timeout"": 87}","{""collision_rod_early"": 22, ""collision_rod_late"": 1, ""collision_rod_mid"": 1, ""collision_tblock_early"": 106, ""fall"": 2, ""timeout"": 87}","{""collision_rod_early"": 0.7306614193998388, ""collision_rod_late"": 1.4237617809842094, ""collision_rod_mid"": 0.26169800788331204, ""collision_tblock_early"": 1.0852816452258711, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 0.0, ""fall"": 0.597979948013368, ""timeout"": 0.9972063537888252}"
layout_basic,start_region=x_neg__y_pos|path_len_bin=medium|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=same_side|min_pair_dist_bin=medium,True,197,181,16,0.08121827411167512,0.9717710074929576,timeout,10,-2.910624717065327,3.1522842639593907,"{""collision"": 6, ""success"": 181, ""timeout"": 10}","{""collision_rod_early"": 1, ""collision_tblock_early"": 4, ""collision_tblock_mid"": 1, ""timeout"": 10}","{""collision_rod_early"": 0.45400812239127036, ""collision_rod_late"": 0.0, ""collision_rod_mid"": 0.0, ""collision_tblock_early"": 0.5598435917236416, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 7.897986708845239, ""fall"": 0.0, ""timeout"": 1.5668806294143804}"
layout_basic,start_region=x_mid__y_pos|path_len_bin=medium|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=center_involved|min_pair_dist_bin=far,True,334,307,27,0.08083832335329341,0.9672249230641918,timeout,15,-2.958745327648492,3.038922155688623,"{""collision"": 12, ""success"": 307, ""timeout"": 15}","{""collision_rod_early"": 9, ""collision_tblock_early"": 3, ""timeout"": 15}","{""collision_rod_early"": 2.4100491047895876, ""collision_rod_late"": 0.0, ""collision_rod_mid"": 0.0, ""collision_tblock_early"": 0.24765536130888635, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 0.0, ""fall"": 0.0, ""timeout"": 1.3862671436884713}"
layout_basic,start_region=x_pos__y_neg|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=same_side|min_pair_dist_bin=very_close,True,3591,3309,282,0.0785296574770259,0.9396018962382304,collision_tblock_early,165,-3.738870067810808,3.134781397939293,"{""collision"": 189, ""fall"": 5, ""success"": 3309, ""timeout"": 88}","{""collision_rod_early"": 13, ""collision_rod_late"": 1, ""collision_rod_mid"": 3, ""collision_tblock_early"": 165, ""collision_tblock_late"": 1, ""collision_tblock_mid"": 6, ""fall"": 5, ""timeout"": 88}","{""collision_rod_early"": 0.32378579823003156, ""collision_rod_late"": 1.0677222155918897, ""collision_rod_mid"": 0.5887658606764906, ""collision_tblock_early"": 1.2668975180295858, ""collision_tblock_late"": 1.6609012242540508, ""collision_tblock_mid"": 2.5996714814411233, ""fall"": 1.1211083263714845, ""timeout"": 0.7564311498615344}"
layout_basic,start_region=x_pos__y_neg|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=center_involved|min_pair_dist_bin=far,True,1108,1021,87,0.07851985559566788,0.9394846174087206,timeout,44,-3.8277207735300296,3.300541516245487,"{""collision"": 43, ""success"": 1021, ""timeout"": 44}","{""collision_rod_early"": 16, ""collision_rod_late"": 1, ""collision_rod_mid"": 2, ""collision_tblock_early"": 24, ""timeout"": 44}","{""collision_rod_early"": 1.291546572001159, ""collision_rod_late"": 3.460460718583462, ""collision_rod_mid"": 1.2721168505952334, ""collision_tblock_early"": 0.5972338677051844, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 0.0, ""fall"": 0.0, ""timeout"": 1.225787120556304}"
layout_basic,start_region=x_mid__y_pos|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=same_side|min_pair_dist_bin=close,True,3701,3412,289,0.07808700351256417,0.9343055723047242,collision_tblock_early,139,-3.7146711985693592,3.2185895703863823,"{""collision"": 161, ""fall"": 3, ""success"": 3412, ""timeout"": 125}","{""collision_rod_early"": 18, ""collision_rod_mid"": 3, ""collision_tblock_early"": 139, ""collision_tblock_late"": 1, ""fall"": 3, ""timeout"": 125}","{""collision_rod_early"": 0.43499400216142786, ""collision_rod_late"": 0.0, ""collision_rod_mid"": 0.5712667402564923, ""collision_tblock_early"": 1.035544249673634, ""collision_tblock_late"": 1.611536421587759, ""collision_tblock_mid"": 0.0, ""fall"": 0.6526722507430424, ""timeout"": 1.0425408132755771}"
layout_basic,start_region=x_pos__y_neg|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=same_side|min_pair_dist_bin=close,True,5933,5472,461,0.07770099443788978,0.9296870005423893,collision_tblock_early,281,-3.750575981236495,3.103826057643688,"{""collision"": 318, ""fall"": 11, ""success"": 5472, ""timeout"": 132}","{""collision_rod_early"": 30, ""collision_rod_late"": 1, ""collision_rod_mid"": 1, ""collision_tblock_early"": 281, ""collision_tblock_mid"": 5, ""fall"": 11, ""timeout"": 132}","{""collision_rod_early"": 0.45224810438773094, ""collision_rod_late"": 0.6462481840873885, ""collision_rod_mid"": 0.11878522420862284, ""collision_tblock_early"": 1.3058849531032206, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 1.3112281995976, ""fall"": 1.4928333052418676, ""timeout"": 0.6867548270232858}"
layout_basic,start_region=x_pos__y_pos|path_len_bin=long|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=same_side|min_pair_dist_bin=very_close,True,3889,3588,301,0.07739778863461044,0.926059164169933,collision_tblock_early,162,-3.8670848341464583,3.025970686551813,"{""collision"": 191, ""fall"": 1, ""success"": 3588, ""timeout"": 109}","{""collision_rod_early"": 24, ""collision_rod_mid"": 2, ""collision_tblock_early"": 162, ""collision_tblock_mid"": 3, ""fall"": 1, ""timeout"": 109}","{""collision_rod_early"": 0.5519543334188548, ""collision_rod_late"": 0.0, ""collision_rod_mid"": 0.36243390857791685, ""collision_tblock_early"": 1.14855029482311, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 1.2002340305804928, ""fall"": 0.207040370275135, ""timeout"": 0.865148566608768}"
layout_basic,start_region=x_pos__y_mid|path_len_bin=medium|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=center_involved|min_pair_dist_bin=far,True,338,312,26,0.07692307692307693,0.9203792715197722,timeout,13,-2.7484711934100967,2.9585798816568047,"{""collision"": 13, ""success"": 312, ""timeout"": 13}","{""collision_rod_early"": 3, ""collision_rod_mid"": 2, ""collision_tblock_early"": 7, ""collision_tblock_mid"": 1, ""timeout"": 13}","{""collision_rod_early"": 0.7938426045362152, ""collision_rod_late"": 0.0, ""collision_rod_mid"": 4.170134527986741, ""collision_tblock_early"": 0.5710239001382409, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 4.6032644427293254, ""fall"": 0.0, ""timeout"": 1.1872133999793575}"
layout_basic,start_region=x_neg__y_neg|path_len_bin=medium|num_obstacles_bin=2|max_blockage_bin=low|medhigh_count_bin=0|pair_side_mode=same_side|min_pair_dist_bin=far,True,357,330,27,0.07563025210084033,0.9049107123345661,timeout,12,-2.7197250630685628,2.9327731092436973,"{""collision"": 15, ""success"": 330, ""timeout"": 12}","{""collision_rod_early"": 8, ""collision_tblock_early"": 7, ""timeout"": 12}","{""collision_rod_early"": 2.0042487419849917, ""collision_rod_late"": 0.0, ""collision_rod_mid"": 0.0, ""collision_tblock_early"": 0.5406332723997912, ""collision_tblock_late"": 0.0, ""collision_tblock_mid"": 0.0, ""fall"": 0.0, ""timeout"": 1.0375646520828}"
